Material,Color,Opacity,A=410nm,B=435nm,C=460nm,D=485nm,E=510nm,F=535nm,G=560nm,H=585nm,I=645nm,J=705nm,K=900nm,L=940nm,R=610nm,S=680nm,T=730nm,U=760nm,V=810nm,W860nm
Nyln,Wht,,3652.25,2496.68,4026.07,2591.16,2241.13,1909.69,1188.79,2142.77,1343.99,1643.72,2779.76,3483.12,2923.14,3290.38,4354.65,4438.62,4982.98,4985.09
Nyln,Wht,,3575.18,2448.49,3959.71,2521.97,2198.24,1870.08,1167.26,2082.24,1311.5,1573.78,2675.32,3324.54,2872.75,3141.13,4138.42,4219.89,4776.82,4756.95
Nyln,Wht,,3606.4,2466.1,3974.25,2557.46,2208.6,1882.58,1170.99,2108.24,1326.44,1616.21,2727.81,3411.34,2885.35,3238.68,4268.84,4335.99,4880.34,4887.98
Nyln,Wht,,3551.77,2451.27,3939.71,2532.62,2185.67,1864.52,1159.81,2096.6,1313.77,1611.9,2725.13,3423.03,2846.4,3217.22,4249.96,4332.62,4858.4,4856.39
Nyln,Wht,,3503,2429.03,3927.89,2507.78,2179.76,1843.67,1149.46,2075.25,1302.73,1588.7,2694.6,3373.78,2808.6,3200.63,4166.73,4263.63,4822.44,4760.46
Nyln,Wht,,3467.88,2359.52,3816.08,2428.83,2114.69,1802.67,1126.28,2022.09,1270.24,1542.95,2621.76,3267.78,2777.67,3092.35,4062.91,4153.43,4682.95,4655.16
Nyln,Wht,,3600.55,2453.12,3987.89,2545.92,2221.16,1881.89,1171.81,2106.3,1321.89,1623.83,2746.02,3413.01,2860.15,3265.02,4265.41,4352.81,4932.1,4902.02
Nyln,Wht,,3630.79,2468.88,4006.98,2558.34,2230.04,1890.23,1177.61,2114.83,1322.22,1627.14,2757.27,3430.54,2868.16,3287.45,4284.29,4373.84,4952.27,4926.59
Wol,Blu,,2282.65,1163.08,2128.03,1284.49,1046.99,881.18,480.98,1010.85,369.7,657.29,1880.49,2456.47,570.43,726.75,1493.02,2287.45,2981.01,3137.76
Wol,Blu,,2263.15,1151.03,2108.94,1271.19,1035.9,872.15,475.6,999.21,361.9,647.34,1851.57,2427.25,556.68,709.19,1463.85,2251.28,2929.26,3092.13
Wol,Blu,,2300.21,1171.42,2148.93,1295.14,1055.87,882.57,481.39,1018.22,365.8,650.99,1904.06,2504.04,553.24,707.24,1434.67,2289.14,3043.3,3188.07
Wol,Blu,,2285.58,1163.08,2129.84,1283.61,1046.25,877.71,478.91,1008.91,364.18,650,1884.78,2464.81,554.39,696.51,1471.57,2279.88,2981.89,3143.61
Wol,Blu,,2270.95,1153.81,2114.39,1273.85,1038.12,872.84,475.18,1000.76,361.58,645.69,1854.25,2431.43,552.1,693.58,1448.4,2243.71,2924.87,3087.45
Wol,Blu,,2288.51,1165.86,2123.48,1288.04,1043.3,881.18,480.15,1011.24,364.83,654.31,1869.78,2462.31,560.12,709.19,1485.3,2287.45,2962.59,3145.95
Wol,Blu,,2266.07,1153.81,2110.75,1272.07,1037.38,872.15,476.01,1001.54,361.9,647.68,1855.32,2453.96,553.24,706.27,1459.56,2258.85,2963.47,3100.32
Wol,Blu,,2167.55,1100.06,2018.94,1210.87,991.54,840.87,459.04,954.2,348.59,624.14,1743.38,2290.37,552.1,687.73,1391.77,2133.5,2773.98,2920.15
Wol,Blu,,2243.64,1138.98,2099.85,1258.77,1030.73,864.5,472.29,993,359.31,639.39,1812.47,2396.37,550.95,703.34,1395.2,2173.04,2866.09,3002.05
Wol,Blu,,2278.75,1158.44,2124.39,1281.83,1043.3,874.93,476.84,1007.36,363.53,649,1863.89,2455.63,554.39,704.32,1460.42,2263.9,2956.45,3089.79
Wol,Blu,,2292.41,1167.71,2144.39,1291.59,1057.35,887.43,485.53,1019.78,376.52,664.58,1876.74,2458.97,583.03,743.34,1502.46,2281.57,2981.01,3133.08
Wol,Blu,,2370.45,1214.05,2225.29,1356.35,1120.93,944.42,524.03,1093.12,442.15,741.81,1967.26,2562.47,726.2,922.83,1722.98,2478.43,3201.21,3330.8
Wol,Blu,,2333.38,1190.88,2177.11,1323.53,1081.75,911.76,502.92,1052.76,400.56,693.42,1900.31,2499.04,641.44,795.04,1606.29,2383.36,3048.57,3207.96
Wol,Wht,,2717.72,1436.47,2623.44,1669.49,1500.99,1339.84,831.57,1546.74,938.55,1226.74,2200.78,2745.27,2013.67,2342.19,3187.69,3355.89,3824.96,3904.07
Wol,Wht,,2702.12,1430.91,2612.54,1665.05,1498.77,1340.53,832.4,1546.74,945.05,1229.72,2187.93,2733.58,2028.56,2368.53,3173.1,3326.44,3803.91,3886.52
Wol,Wht,,2655.29,1404.03,2578.9,1630.46,1479.54,1319.69,821.22,1517.64,931.73,1210.5,2141.86,2663.47,2003.36,2335.36,3119.9,3257.46,3743.38,3804.62
Wol,Wht,,2529.45,1340.09,2488.91,1566.59,1435.92,1280.07,797.21,1473.4,919.06,1185.97,2094.2,2562.47,1972.44,2285.61,3055.55,3184.27,3648.63,3708.69
Wol,Wht,,2621.15,1385.5,2546.18,1606.5,1455.14,1298.14,804.25,1488.14,909.96,1189.28,2120.98,2628.41,1941.51,2274.88,3054.69,3199.41,3688.98,3760.17
Wol,Wht,,2647.49,1403.11,2557.99,1626.91,1459.58,1308.57,810.87,1510.26,909.96,1217.46,2160.61,2700.19,1951.82,2277.81,3132.77,3302.05,3767.94,3871.31
Wol,Wht,,2653.34,1407.74,2570.72,1632.23,1468.45,1314.13,817.08,1520.74,919.71,1224.75,2160.07,2709.38,1971.29,2321.7,3135.35,3292.79,3763.55,3868.97
Wol,Wht,,2660.17,1407.74,2587.08,1637.55,1481.76,1320.38,820.39,1526.95,928.15,1216.13,2164.89,2689.34,1981.6,2316.83,3103.6,3286.9,3758.29,3828.02
Wol,Wht,,2673.83,1417.01,2597.99,1642.88,1479.54,1316.21,813.36,1518.41,907.04,1215.14,2186.32,2727.74,1927.76,2287.56,3117.33,3305.41,3804.79,3902.9
Wol,Wht,,2661.15,1413.3,2593.45,1640.21,1487.68,1329.41,827.85,1538.2,938.55,1241.99,2193.28,2720.23,2006.8,2387.06,3180.82,3339.06,3837.25,3916.94
Wol,Wht,,2639.69,1401.25,2560.72,1626.02,1468.45,1318.3,817.91,1516.47,921.01,1225.41,2149.9,2679.33,1982.74,2315.85,3135.35,3289.43,3758.29,3863.12
Wol,Gry,,2538.23,1259.46,2321.65,1416.67,1264.38,1124.41,676.35,1230.1,691,942.35,1652.86,2067.51,1462.72,1687.63,2141.71,2268.95,2661.68,2823.05
Wol,Gry,,2568.47,1273.36,2351.65,1436.18,1282.86,1134.83,682.97,1248.72,705.29,955.6,1681.25,2093.38,1481.04,1690.55,2182.9,2314.38,2704.67,2858.15
Wol,Gry,,2610.42,1299.31,2385.28,1467.23,1302.83,1158.46,699.12,1277.83,718.61,981.46,1714.99,2156.82,1519.99,1754.93,2246.4,2377.47,2773.98,2945.89
Wol,Gry,,2616.27,1303.02,2389.82,1471.67,1302.83,1159.85,697.05,1277.44,716.66,979.47,1720.35,2155.15,1510.83,1745.18,2242.11,2377.47,2762.57,2950.57
Wol,Gry,,2569.45,1278.92,2364.37,1444.17,1289.52,1140.39,685.87,1255.32,710.16,965.88,1702.14,2116.75,1481.04,1712.01,2197.49,2325.31,2731.87,2896.75
Wol,Gry,,2599.69,1295.6,2376.19,1468.12,1299.87,1156.38,696.22,1276.27,722.19,986.43,1718.74,2152.64,1519.99,1778.35,2267.85,2389.25,2785.38,2957.59
Wol,Gry,,2569.45,1279.85,2344.37,1445.94,1278.43,1139,683.8,1252.6,705.94,965.55,1686.07,2115.92,1484.48,1720.79,2209.5,2335.41,2719.58,2901.43
Wol,Gry,,2602.62,1291.9,2372.55,1462.8,1296.17,1151.51,693.73,1271.23,718.61,975.82,1705.89,2130.94,1514.26,1744.2,2241.25,2374.95,2757.31,2923.66
Wol,Gry,,2581.16,1282.63,2347.1,1446.83,1279.91,1141.78,686.28,1254.54,706.59,962.23,1680.18,2110.07,1494.79,1694.45,2204.35,2331.2,2706.42,2889.74
Wol,Brn,,2623.1,1350.28,2427.09,1499.17,1205.97,984.03,541.41,1189.35,424.28,843.24,2430.55,3081.64,602.5,908.2,2248.97,3008.44,3981.12,4217.61
Wol,Brn,,2624.08,1350.28,2443.46,1502.72,1213.36,984.73,541.82,1192.46,423.95,836.94,2450.37,3092.49,594.48,895.51,2212.93,3001.71,4009.19,4224.63
Wol,Brn,,2570.43,1322.48,2388.01,1472.56,1186,969.44,532.72,1167.23,420.06,833.96,2390.38,3006.52,600.21,907.22,2221.51,2956.28,3896.9,4133.37
Wol,Brn,,2561.65,1319.7,2376.19,1464.57,1178.61,968.05,532.3,1162.19,416.16,829.65,2371.1,2995.67,599.06,889.66,2194.06,2930.2,3877.6,4120.51
Wol,Brn,,2612.37,1345.65,2425.28,1492.07,1204.49,981.25,540.58,1185.86,422.66,838.93,2427.87,3069.12,599.06,904.29,2220.66,2993.29,3980.24,4197.72
Wol,Brn,,2572.38,1324.33,2384.37,1470.78,1183.04,970.13,533.55,1165.68,419.73,832.3,2383.95,3007.36,600.21,901.37,2219.8,2948.71,3888.13,4128.69
Wol,Brn,,2619.2,1346.58,2432.55,1496.51,1207.44,982.64,541.41,1188.96,423.95,838.6,2434.3,3069.12,599.06,905.27,2218.08,2990.77,3980.24,4193.04
Wol,Brn,,2575.3,1324.33,2398.01,1469.89,1190.44,968.74,532.72,1166.07,421.03,827,2398.95,3004.85,596.77,889.66,2182.04,2925.15,3901.29,4109.98
Wol,Brn,,2565.55,1319.7,2393.46,1469.01,1188.22,968.05,533.13,1167.23,419.73,834.62,2381.81,2995.67,600.21,908.2,2223.23,2959.64,3903.04,4109.98
Wol,Brn,,2608.47,1341.02,2416.19,1490.3,1197.83,979.17,538.1,1181.98,420.38,833.63,2416.09,3049.09,594.48,890.64,2210.36,2993.29,3943.4,4171.98
Wol,Brn,,2542.14,1307.65,2382.55,1453.04,1182.3,960.4,528.58,1154.04,416.16,825.67,2370.56,2965.62,594.48,900.39,2192.34,2923.47,3881.11,4080.73
Wol,Brn,,2587.01,1332.67,2402.55,1476.99,1191.92,975,536.44,1173.83,418.43,832.96,2398.95,3036.57,596.77,886.73,2196.63,2952.07,3922.34,4159.11
Wol,Brn,,2578.23,1328.04,2388.92,1476.99,1185.26,972.91,533.96,1169.17,417.78,829.98,2385.03,3011.53,596.77,890.64,2192.34,2950.39,3889,4145.07
Wol,Grn,,2277.78,1151.03,2168.02,1353.69,1213.36,1022.25,539.34,1037.63,374.57,661.6,1735.34,2215.24,565.84,682.85,1152.37,1601.81,2435.34,2812.52
Wol,Grn,,2288.51,1156.59,2175.3,1357.23,1217.06,1026.42,542.65,1043.84,373.6,664.58,1744.98,2233.61,564.7,688.71,1152.37,1610.22,2448.5,2825.39
Wol,Grn,,2275.83,1151.96,2159.84,1345.7,1207.44,1024.34,538.93,1036.46,367.43,659.94,1737.49,2219.42,560.12,677.98,1140.36,1609.38,2443.24,2858.15
Wol,Grn,,2298.26,1159.37,2182.57,1347.48,1215.58,1020.86,540.17,1045,371,658.61,1764.27,2237.78,558.97,673.1,1131.78,1616.95,2481.84,2845.28
Wol,Grn,,2272.9,1151.03,2168.93,1342.15,1210.4,1020.86,538.51,1038.01,369.38,658.95,1752.48,2222.76,557.83,670.17,1129.2,1600.13,2453.77,2859.32
Wol,Grn,,2273.88,1154.74,2170.75,1355.46,1219.27,1033.37,544.72,1043.45,373.6,667.56,1748.2,2229.43,571.57,691.63,1166.1,1626.2,2464.29,2878.04
Wol,Grn,,2285.58,1157.52,2168.02,1349.25,1208.18,1025.73,541.82,1044.22,370.68,665.24,1749.8,2231.1,568.13,677.98,1157.52,1632.09,2469.56,2881.55
Wol,Grn,,2299.24,1169.57,2198.02,1373.2,1239.98,1046.58,552.59,1058.97,379.12,676.51,1779.26,2270.33,578.44,705.29,1201.28,1679.21,2535.35,2940.04
Wol,Grn,,2285.58,1163.08,2187.11,1365.22,1229.63,1039.63,547.62,1049.66,375.55,669.55,1763.19,2248.63,569.28,693.58,1174.68,1643.03,2497.63,2908.45
Wol,Grn,,2260.22,1148.25,2156.21,1343.04,1208.18,1024.34,538.93,1031.81,368.73,660.27,1729.45,2207.73,563.55,685.78,1148.08,1601.81,2435.34,2849.96
Wol,Grn,,2289.48,1161.22,2184.39,1359.01,1221.49,1028.51,543.07,1047.33,373.28,664.91,1757.3,2240.28,562.41,677.98,1143.79,1611.9,2468.68,2865.17
Wol,Grn,,2286.56,1164.01,2173.48,1364.33,1221.49,1042.41,548.45,1049.27,375.87,673.53,1764.8,2252.8,577.3,700.41,1190.99,1659.01,2494.12,2933.02
Wol,Grn,,2270.95,1155.66,2162.57,1353.69,1214.1,1035.46,546.38,1042.28,372.63,669.88,1739.09,2226.09,576.15,694.56,1186.69,1648.08,2472.19,2892.08
Wol,Grn,,2276.8,1157.52,2180.75,1358.12,1222.97,1033.37,544.31,1043.84,372.63,667.56,1759.98,2239.45,564.7,685.78,1162.67,1630.41,2487.1,2900.26
Wol,Grn,,2268.02,1150.1,2160.75,1343.04,1205.23,1019.47,537.69,1036.46,368.73,661.6,1741.23,2221.92,564.7,683.83,1151.51,1623.68,2466.05,2871.02
Wol,Grn,,2236.81,1135.28,2132.57,1325.3,1192.66,1012.52,533.96,1019.39,366.78,654.64,1695.71,2162.66,563.55,673.1,1136.07,1583.3,2389.72,2792.63
Wol,Grn,,2246.56,1139.91,2139.84,1332.4,1195.61,1016,536.03,1025.99,366.78,658.95,1704.81,2178.52,564.7,685.78,1142.08,1596.76,2407.27,2816.03
Wol,Grn,,2247.54,1143.62,2149.84,1333.28,1199.31,1019.47,537.27,1028.7,367.75,660.27,1718.2,2187.7,561.26,674.07,1129.2,1582.46,2418.67,2840.6
Wol,Grn,,2232.9,1132.5,2126.21,1319.98,1186.74,1011.13,533.96,1018.61,364.18,652.98,1697.85,2166,561.26,672.12,1121.48,1573.2,2393.23,2800.82
Wol,Grn,,2288.51,1163.08,2189.84,1357.23,1225.19,1035.46,547.62,1051.6,374.57,670.55,1760.52,2236.95,570.43,684.81,1163.53,1641.35,2496.75,2900.26
Wol,Grn,,2526.53,1320.63,2405.28,1484.09,1293.95,1132.75,676.76,1318.18,552.28,1143.54,2394.67,2941.42,990.8,1542.27,3307.82,3678.94,4176.75,4230.48
Wol,Grn,,2587.98,1355.84,2468.91,1526.67,1327.97,1158.46,690.42,1350,569.82,1169.06,2475.54,3045.75,1010.27,1559.83,3403.92,3768.12,4319.75,4387.25
Wol,Grn,,2475.8,1303.95,2357.1,1474.33,1275.47,1133.44,675.52,1303.05,557.48,1145.2,2319.15,2888.83,1026.31,1559.83,3284.65,3573.78,4064.46,4189.53
Wol,Grn,,2533.36,1331.75,2411.64,1500.94,1303.57,1148.04,684.63,1329.05,569.17,1168.4,2395.2,2968.96,1028.6,1605.68,3358.44,3671.37,4203.95,4281.96
Wol,Grn,,2549.94,1330.82,2446.18,1495.62,1274.73,1058.39,584.46,1201.77,430.45,939.03,2468.04,3010.69,652.9,998.92,2925.12,3671.37,4295.19,4400.12
Wol,Grn,,2622.13,1379.01,2498,1554.17,1313.18,1094.53,603.91,1246.01,448.32,987.42,2526.96,3134.23,679.24,1059.4,3050.4,3764.75,4396.08,4554.55
Wol,Grn,,2625.05,1381.79,2507.09,1561.26,1319.83,1100.09,605.98,1250.66,451.89,998.69,2536.07,3134.23,686.11,1075.01,3112.18,3799.25,4409.23,4567.42
Wol,Grn,,2558.72,1350.28,2443.46,1524.89,1276.21,1068.12,586.94,1213.41,434.35,956.6,2458.94,3057.44,651.75,1009.65,2980.04,3650.34,4272.38,4473.83
Wol,Grn,,2588.96,1361.4,2468.91,1539.09,1296.17,1083.41,597.29,1229.71,445.72,972.84,2488.93,3088.32,676.95,1051.6,3018.65,3696.61,4332.03,4486.69
Wol,Grn,,2638.71,1384.57,2489.82,1545.3,1302.09,1088.27,598.95,1237.47,443.45,968.53,2531.78,3135.06,667.79,1030.13,3035.81,3784.1,4413.62,4555.72
Wol,Grn,,2675.78,1406.81,2562.54,1591.42,1344.97,1109.81,611.78,1272,458.07,996.37,2616.94,3208.51,675.81,1046.72,3113.04,3857.29,4546.09,4677.39
Wol,Org,,2556.77,1350.28,2413.46,1470.78,1220.01,1009.05,610.54,1457.49,1027.24,1404.4,2444.48,3020.71,2077.82,2729.47,3578.1,3789.15,4345.19,4430.54
Wol,Org,,2798.69,1477.25,2608.9,1612.71,1323.53,1101.48,692.49,1661.6,1173.75,1547.59,2670.5,3314.52,2419.15,3070.89,3987.4,4208.95,4753.13,4854.05
Wol,Org,,2712.85,1427.2,2536.18,1563.04,1282.86,1066.03,665.59,1597.96,1124.05,1482.96,2564.45,3181.8,2308.05,2915.79,3796.05,3991.9,4539.95,4643.47
Wol,Org,,2727.48,1432.76,2552.54,1566.59,1292.48,1066.73,667.66,1605.33,1136.72,1475.67,2575.7,3190.15,2325.23,2873.84,3803.77,3995.26,4557.5,4608.37
Wol,Org,,2464.1,1295.6,2314.38,1414.9,1167.52,970.83,584.87,1389.58,978.51,1325.18,2326.11,2877.98,1979.31,2529.49,3394.48,3567.05,4099.55,4204.74
Wol,Org,,2549.94,1347.5,2390.73,1475.22,1207.44,1002.1,600.6,1440.8,1010.67,1393.46,2434.3,3020.71,2042.31,2691.42,3572.96,3778.21,4310.98,4478.5
Wol,Org,,2544.09,1338.23,2411.64,1468.12,1218.54,997.23,601.43,1442.74,1017.17,1385.84,2455.72,2998.17,2026.27,2639.72,3536.06,3768.96,4327.65,4412.99
Wol,Org,,2606.52,1372.53,2441.64,1500.05,1234.06,1018.78,615.92,1481.94,1039.91,1417.33,2489.47,3078.3,2107.6,2701.18,3639.03,3873.28,4418.01,4525.3
Wol,Org,,2830.88,1476.32,2661.62,1597.63,1339.8,1076.46,660.62,1599.51,1135.74,1515.44,2811.36,3363.77,2250.78,2927.49,3976.24,4398.24,5017.19,4960.52
Wol,Org,,2848.44,1484.66,2687.08,1603.84,1353.11,1080.63,663.93,1608.83,1141.27,1524.39,2846.18,3395.48,2257.65,2994.8,4003.7,4452.08,5103.17,5004.97
Wol,Yel,,2505.07,1325.26,2382.55,1497.39,1319.09,1180,737.61,1501.34,958.69,1362.97,2366.28,2923.05,1918.6,2571.43,3494.01,3710.07,4225.88,4310.03
Wol,Yel,,2501.17,1322.48,2378.01,1493.85,1315.4,1177.92,735.54,1496.68,957.39,1358.66,2365.21,2917.21,1912.87,2563.63,3486.29,3697.45,4213.6,4303.01
Wol,Yel,,2598.71,1374.38,2468,1548.84,1372.33,1221.7,766.17,1562.65,1003.85,1413.35,2494.29,3061.61,2001.07,2679.71,3665.63,3920.39,4471.52,4537
Wol,Yel,,2589.94,1369.74,2458.91,1542.63,1366.42,1217.53,763.27,1555.66,999.95,1408.38,2487.86,3049.92,1988.47,2696.3,3647.61,3896.83,4449.59,4518.28
Wol,Yel,,2748.94,1448.52,2608.9,1665.05,1498.03,1332.19,849.78,1707,1119.5,1454.78,2553.74,3175.96,2280.56,2871.89,3826.94,4014.61,4575.04,4521.79
Wol,Yel,,2753.82,1450.37,2610.72,1667.71,1498.77,1334.28,850.61,1707.78,1121.77,1455.45,2559.63,3179.3,2283.99,2823.11,3836.38,4024.71,4567.15,4533.49
Wol,Yel,,2760.65,1455.93,2605.26,1672.15,1496.55,1337.75,852.68,1712.82,1117.23,1460.75,2551.06,3189.32,2290.87,2823.11,3850.97,4043.22,4571.53,4546.36
Wol,Yel,,2626.03,1378.09,2484.36,1552.39,1383.42,1212.67,768.24,1578.56,1016.19,1381.53,2501.25,3061.61,2018.25,2647.52,3659.62,3946.47,4457.49,4393.1
Wol,Yel,,2557.74,1343.8,2408.01,1520.46,1333.14,1184.17,743.4,1525.4,993.13,1362.31,2404.31,2978.98,1974.73,2564.6,3584.11,3781.58,4289.92,4311.2
Wol,Yel,,2559.7,1344.72,2423.46,1521.34,1342.02,1184.17,745.47,1530.05,998.97,1366.95,2419.3,2988.16,1973.58,2617.28,3584.11,3780.74,4326.77,4311.2
Wol,Yel,,2558.72,1341.02,2416.19,1514.25,1339.06,1181.39,744.23,1526.95,991.5,1349.05,2398.42,2958.94,1963.27,2558.75,3531.77,3750.45,4280.27,4235.16
Wol,Yel,,2700.17,1412.38,2534.36,1636.67,1457.36,1298.14,827.85,1663.15,1105.53,1387.17,2430.02,3068.29,2253.07,2722.64,3729.12,3803.45,4337.3,4252.71
Wol,Yel,,2719.68,1422.57,2551.63,1650.86,1469.93,1311.35,835.71,1676.73,1114.3,1397.77,2446.08,3092.49,2270.25,2748,3759.15,3828.69,4368.88,4286.64
Wol,Yel,,2754.79,1441.1,2591.63,1665.05,1490.64,1314.13,839.02,1696.91,1129.57,1413.02,2509.82,3146.75,2278.27,2742.15,3806.35,3918.71,4468.89,4338.11
Wol,Yel,,2739.19,1432.76,2563.45,1664.16,1475.85,1316.91,838.61,1689.15,1126,1407.39,2470.72,3115.03,2290.87,2768.49,3797.77,3873.28,4393.44,4319.39
Wol,Yel,,2743.09,1434.62,2559.81,1664.16,1474.37,1318.3,839.43,1686.05,1115.93,1406.06,2465.37,3120.04,2271.39,2743.12,3784.04,3868.23,4387.3,4318.22
Wol,Red,,2882.58,1511.54,2687.08,1676.58,1381.2,1138.31,677.59,1480.77,1042.51,1377.89,2490,3132.56,2027.42,2632.89,3733.41,3880.01,4450.47,4403.63
Wol,Red,,2883.56,1511.54,2694.35,1675.7,1384.9,1138.31,678.83,1482.71,1043.48,1379.87,2492.15,3137.57,2025.13,2641.67,3731.7,3877.48,4467.14,4397.78
Wol,Red,,3141.09,1626.46,2886.15,1806.1,1495.07,1239.07,750.03,1604.95,1130.55,1416,2514.11,3180.97,2262.23,2753.85,3805.49,3905.25,4448.71,4405.97
Wol,Red,,3209.37,1668.16,2942.51,1851.34,1523.17,1255.06,759.55,1648.41,1169.53,1473.02,2624.97,3346.24,2318.36,2836.77,4002.84,4117.25,4691.72,4631.77
Wol,Red,,3137.19,1624.6,2897.06,1806.98,1500.99,1236.29,750.44,1608.05,1139.97,1418.99,2520,3186.81,2271.39,2777.27,3802.91,3903.56,4475.03,4403.63
Wol,Red,,3058.17,1606.99,2815.25,1770.61,1455.14,1187.65,715.26,1591.36,1106.83,1455.45,2672.11,3392.14,2161.43,2761.66,4019.15,4284.67,4797,4735.89
Wol,Red,,3152.8,1631.09,2906.15,1812.31,1500.99,1241.85,753.75,1616.97,1145.17,1423.3,2518.93,3175.13,2301.17,2774.34,3812.35,3922.91,4452.22,4398.95
Wol,Red,,3161.57,1635.72,2895.24,1814.97,1498.77,1241.85,753.75,1618.91,1146.79,1424.62,2514.64,3192.66,2296.59,2784.09,3823.51,3918.71,4461.87,4394.27
Wol,Red,,3120.6,1614.41,2881.61,1785.7,1492.11,1224.48,745.89,1600.68,1138.34,1396.45,2505.54,3155.93,2264.52,2711.91,3752.29,3881.69,4441.69,4324.07
Wol,Red,,1914.89,989.77,1816.23,1065.38,899.11,777.63,425.93,864.17,549.68,964.22,1667.32,2019.09,903.75,1680.8,2242.96,2452.35,2812.58,3064.06
Wol,Red,,1926.6,995.34,1818.96,1072.48,900.59,777.63,425.51,867.28,562.67,969.86,1674.82,2035.79,920.93,1722.74,2274.71,2470.86,2838.02,3088.62
Wol,Red,,1794.91,918.41,1692.6,984.66,834.05,729.68,398.19,791.22,488.28,871.74,1513.07,1827.12,800.66,1513.01,1998.42,2189.87,2538.86,2780.93
Wol,Red,,1884.65,967.53,1777.14,1035.22,875.45,763.74,415.99,840.89,534.09,939.03,1619.12,1943.97,881.98,1663.24,2125.41,2374.95,2699.41,3005.56
Wol,Red,,1925.62,992.56,1828.96,1062.72,902.81,781.11,430.07,887.84,552.93,933.06,1641.08,1979.86,978.2,1630.07,2080.79,2329.52,2697.65,3007.9
Wol,Red,,1896.36,969.39,1781.69,1036.11,874.71,765.82,421.79,861.46,486.65,886.99,1583.23,1912.25,900.31,1488.62,2007.86,2258.01,2599.4,2916.64
Wol,Red,,1951.96,1000.9,1828.96,1071.59,902.07,785.97,435.86,899.1,523.69,930.08,1642.68,1987.38,985.07,1585.2,2148.58,2379.16,2739.76,3028.96
Wol,Red,,1867.09,960.12,1759.87,1029.9,868.8,755.4,412.68,834.29,517.19,907.87,1581.63,1922.27,871.67,1577.39,2078.22,2285.77,2646.77,2914.3
Wol,Red,,1874.9,965.68,1771.69,1037.89,875.45,758.18,414.75,840.89,511.99,925.44,1604.66,1943.14,865.95,1599.83,2141.71,2348.03,2703.79,2961.1
Wol,Red,,1864.17,956.41,1759.87,1031.68,868.8,754.01,411.44,833.13,497.38,904.89,1583.77,1917.26,838.46,1545.2,2078.22,2289.98,2645.89,2914.3
Wol,Red,,1930.5,994.41,1820.78,1070.71,899.85,777.63,424.68,866.11,505.5,936.71,1660.36,2014.09,861.37,1576.42,2198.35,2423.74,2788.01,3059.38
Wol,Red,,1833.93,941.58,1719.87,1007.72,849.57,744.97,409.37,832.35,537.66,910.86,1551.63,1873.86,962.16,1616.41,2088.51,2295.87,2616.06,2880.38
Wol,Red,,1878.8,962.9,1777.14,1035.22,875.45,754.01,411.44,844.38,537.66,928.76,1616.98,1948.15,909.47,1643.73,2126.27,2353.08,2709.06,2972.8
Wol,Blu,,1896.36,972.17,1809.87,1052.08,880.63,765.82,412.27,823.04,322.27,670.88,1528.6,1870.52,549.81,791.14,1543.65,1933.27,2374.81,2744.66
Wol,Blu,,1873.92,958.27,1786.23,1037,869.54,758.87,408.54,812.17,320,657.29,1500.22,1830.46,549.81,790.16,1509.32,1890.37,2323.05,2692.02
Wol,Blu,,1875.87,962.9,1796.23,1039.66,876.93,760.96,411.03,816.44,326.49,674.86,1518.96,1853.83,563.55,820.4,1561.67,1940,2383.58,2729.45
Wol,Blu,,1909.04,978.65,1830.77,1057.4,890.24,769.99,415.16,826.14,320.32,663.59,1539.31,1873.86,540.64,783.33,1528.2,1933.27,2392.36,2737.64
Wol,Blu,,1820.27,924.9,1731.69,1001.52,842.92,737.33,398.19,785.01,319.35,645.02,1434.87,1749.49,549.81,783.33,1462.99,1805.4,2225.67,2558.64
Wol,Blu,,1833.93,934.17,1752.6,1011.27,851.05,741.5,399.85,788.11,307.65,628.78,1422.02,1746.15,526.9,735.53,1390.91,1720.43,2168.65,2516.53
Wol,Blu,,1840.76,937.88,1758.05,1021.03,855.49,744.97,402.75,797.82,313.5,640.72,1432.19,1762.01,542.94,773.58,1426.09,1762.49,2200.23,2542.27
Wol,Blu,,1851.49,944.36,1756.23,1025.47,854.75,749.14,404.4,804.02,325.52,661.93,1434.34,1773.7,561.26,824.3,1460.42,1774.27,2197.6,2559.81
Wol,Blu,,1999.76,1025.92,1900.77,1115.95,968.62,856.86,488.01,934.8,418.76,784.9,1606.8,1948.15,829.29,1094.52,2003.57,2297.55,2680.11,2942.38
Wol,Blu,,2044.63,1050.01,1938.95,1148.77,999.67,894.38,518.23,988.35,473.33,850.86,1623.4,1969.01,967.89,1275.96,2074.79,2330.36,2697.65,2972.8
Wol,Blu,,2068.05,1063.92,1963.49,1162.96,1015.94,910.37,529.82,1006.58,485.03,864.45,1639.47,1987.38,1009.13,1314.98,2131.42,2387.57,2750.29,3021.94
Wol,Blu,,2048.54,1052.79,1933.49,1144.34,989.32,881.88,507.06,979.81,500.62,880.69,1642.15,1992.38,1009.13,1376.44,2149.44,2406.08,2755.55,3035.98
Wol,Blk,,1618.34,797.94,1512.62,868.45,730.53,665.05,358.46,682.57,279.06,536.97,1036.39,1310.45,506.28,678.95,914.69,1046.56,1374.71,1732.67
Wol,Blk,,1615.42,796.08,1518.07,867.57,733.49,664.36,358.46,682.96,279.71,536.97,1032.1,1305.44,505.14,693.58,909.54,1038.15,1371.2,1717.46
